ticker,sector,roe,roa,profit_margin,operating_margin,debt_to_equity,current_ratio,revenue_growth,eps_growth,asset_turnover,pe_ratio,pb_ratio,ps_ratio,peg_ratio,ev_ebitda,fcf_yield,market_cap,revenue,net_income,free_cash_flow,label
KMI,Energy,8.55851429694409,3.6593051101432637,17.304635761589402,29.033112582781456,1.0372735907765878,0.4942168202313272,-1.526020607799661,0.3,21.146386208635008,22.114754,1.9526669,3.6564348,73.71584666666668,13.695,5.007994024622799,60024033280,15100000000.0,2613000000.0,3006000000.0,bad_quality_undervalued
KKR,Financial Services,13.006516100750698,0.8542765986362583,14.215360719783396,4.27996614462802,2.1485442318242916,4.121545687497793,51.08904849377255,40.6,6.009531629031184,49.652718,3.88636,4.939347,1.2229733497536945,0.0,5.923181605440602,109879156736,21640288000.0,3076245000.0,6508342000.0,bad_quality_overvalued
KLAC,Technology,86.55692449130551,25.277954354532127,33.41221513829776,41.248438446279344,1.297462542512413,2.618532990519593,23.887647752854164,20.8,75.65482937872629,34.478943,28.94394,11.535459,1.6576414903846153,25.869,2.5898783579236766,144473735168,12156162000.0,4061643000.0,3741694000.0,good_quality_overvalued
KHC,Consumer Defensive,5.578936667683236,3.108045352090342,10.61672986148727,20.707266114679253,0.4039646233607807,1.0554253412381083,-2.9804804804804803,0.0,29.274978196110414,8.237785,0.7224063,1.1895823,,8.012,10.088643315293481,29934649344,25846000000.0,2744000000.0,3020000000.0,bad_quality_undervalued
KR,Consumer Defensive,32.166566083283044,5.0649992397749735,1.81140950089381,2.6161782997899716,3.027398913699457,0.9581555834378921,-1.9434946913802411,42.199999999999996,279.61646647407633,16.766497,5.35419,0.29779947,0.397310355450237,8.685,4.0592536643073345,43776520192,147123000000.0,2665000000.0,1777000000.0,bad_quality_undervalued
LHX,Industrials,7.697038023982781,3.576105330825457,7.04337631887456,9.739742086752639,0.6270369990775854,1.0766409013494038,9.815129512333282,17.1,50.77260065236542,29.933191,2.6618497,2.3905795,1.7504790058479531,15.566,4.13883114476509,51971194880,21325000000.0,1502000000.0,2151000000.0,bad_quality_undervalued
LH,Healthcare,9.26454881895631,4.058980358017302,5.734535587174934,8.747857236199833,0.9032065770845235,1.4433067083058075,6.9670109196158405,56.00000000000001,70.78132651395615,26.043139,2.5351684,1.6036472,0.46505605357142854,14.272,4.9645101534004015,22074685440,13008900000.0,746000000.0,1095900000.0,bad_quality_undervalued
LRCX,Technology,54.33405001754783,25.102608260569326,29.064525243589966,32.008564303688445,0.45474328302482586,2.210118102893768,23.684089764599186,44.3,86.36854739647116,31.420704,17.621988,9.181717,0.7092709706546276,25.798,3.009722917836093,179886260224,18435591000.0,5358217000.0,5414078000.0,good_quality_overvalued
LW,Consumer Defensive,20.55590723369972,4.83185888591294,5.536868538124099,11.859625191821802,2.3912643148990043,1.377168021680217,-0.2520254808584328,-47.699999999999996,87.26699672645618,27.73077,4.4904633,1.2449439,,9.623,2.862659466927572,8037980160,6451300000.0,357200000.0,230100000.0,bad_quality_overvalued
LVS,Consumer Cyclical,50.13869625520111,6.996999903222685,12.798725438130642,21.826872012745618,4.768377253814147,0.7395276676435097,8.92788276128037,61.9,54.66950546791832,28.968468,27.755718,3.5996277,0.46798817447495966,13.219,3.678716492090077,44145831936,11298000000.0,1446000000.0,1624000000.0,good_quality_overvalued
LDOS,Technology,28.42248413417951,9.56959706959707,7.526107310046813,10.893050054015124,1.1992293744333635,1.2118226600985222,7.928488146132919,5.2,127.15201465201464,17.428972,4.857143,1.3804622,3.351725384615385,12.053,5.195147883610134,23926171648,16662000000.0,1254000000.0,1243000000.0,bad_quality_undervalued
LEN,Consumer Cyclical,14.11020434597823,9.518925874295414,11.095857472205145,13.6844647335555,0.15031283486786123,15.93281814030357,3.5289722897830145,-46.2,85.78810513869787,12.181999,1.3915756,0.9034154,,8.16,7.106000053370809,31408330752,35441452000.0,3932533000.0,2231876000.0,good_quality_undervalued
LII,Industrials,94.9070806868972,23.24154617201452,15.106809203751896,19.485892947409805,1.7508821453775583,1.434706464631082,7.214115096649873,4.5,153.84814793478887,19.65019,15.244838,3.0563307,4.366708888888889,15.184,4.787291317044026,16337004544,5341300000.0,806900000.0,782100000.0,good_quality_overvalued
LLY,Healthcare,74.6189781639081,13.453615516249148,23.5110239839086,38.85579683278311,2.3706287300681366,1.1537569687700429,31.996741305997812,480.40000000000003,57.22258428836218,51.819065,39.898342,15.987519,0.10786649666944213,34.167,0.04361166538564873,949975187456,45042700000.0,10590000000.0,414300000.0,good_quality_overvalued
LIN,Basic Materials,17.23458994014491,8.191198672439393,19.89092561733071,26.041508862293593,0.5935367006195527,0.8900577557755776,0.4596091800085226,27.0,41.180580682995,27.626507,4.9908705,5.7765555,1.023203962962963,16.397,2.5452402724674195,193537720320,33005000000.0,6565000000.0,4926000000.0,good_quality_overvalued
LYV,Communication Services,517.2985576839833,4.563865019863004,3.870709600798942,3.5131636481416506,47.74095450269244,0.992718532969577,1.889034637684584,-56.10000000000001,117.90770919422606,94.659424,57.64784,1.2346,,15.789,3.4615826160279766,30333495296,23155625000.0,896287000.0,1050019000.0,bad_quality_overvalued
LKQ,Consumer Cyclical,11.467508725278378,4.613841524573721,4.806687565308255,9.292929292929292,0.9321921223200931,1.7141858839972048,3.526611856339247,-3.8,95.98796389167502,10.948148,1.1559517,0.53951806,,7.809,10.650066332715367,7605586432,14355000000.0,690000000.0,810000000.0,bad_quality_undervalued
LMT,Industrials,84.25706616137691,9.594188827157165,7.510944076122912,9.871486282955393,3.200694773409127,1.1250772399588054,5.1382989744121,2.1999999999999997,127.7361238470252,25.641626,17.14594,1.4666325,11.655284545454546,17.272,4.914663834878725,107576025088,71043000000.0,5336000000.0,5287000000.0,bad_quality_overvalued
L,Financial Services,8.285479901558656,1.7255897392089623,8.202331921805209,6.561865537444167,0.5240829719910934,1.5,9.956627120806226,33.4,21.03779456451436,15.442671,1.2037697,1.2082651,0.46235541916167666,8.905,10.84268967285145,22070169600,17239000000.0,1414000000.0,2393000000.0,bad_quality_undervalued
LOW,Consumer Cyclical,0.0,16.140782330286296,8.314410689102946,12.508067022014007,,1.0853548008743403,-3.1293052548710882,-3.6999999999999997,194.13020277481323,19.378824,-12.660217,1.5594999,,13.986,5.858641094468664,131395657728,83674000000.0,6957000000.0,7698000000.0,bad_quality_overvalued
LULU,Consumer Cyclical,41.965686311920294,23.866188487828694,17.13821690448338,23.665160388155563,0.3644250397833326,2.1636426890189875,10.071940950245954,-1.6,139.25712704444337,11.479863,4.559577,1.8485317,,6.904,7.855949104261625,20156456960,10588126000.0,1814616000.0,1583481000.0,good_quality_undervalued
LYB,Basic Materials,10.913176055207833,3.804621496111453,3.3745223562106097,6.863182968587167,1.0369924570694913,1.8293810589112602,-1.9583039385019583,0.0,112.74548201197337,5.2032523,1.3603377,0.3817012,,10.423,13.731016290224742,14419908608,40302000000.0,1360000000.0,1980000000.0,bad_quality_undervalued
MTB,Financial Services,8.915836979364041,1.2436029888758078,28.03596576752248,22.428772614017983,0.46870155372584144,1.5,-1.7769738242179187,19.900000000000002,4.435741572763749,11.641975,1.1065803,3.245858,0.5850238693467337,0.0,11.515862356241648,29472391168,9231000000.0,2588000000.0,3394000000.0,bad_quality_undervalued
MPC,Energy,19.413919413919416,4.368611935377515,2.4808445673464687,3.779237239313285,1.620625528317836,1.1738128391030873,-6.412632515382905,141.2,176.09373811154228,20.278723,3.3559268,0.4338368,0.14361701841359775,11.533,10.581106681594962,57952350208,138864000000.0,3445000000.0,6132000000.0,bad_quality_undervalued
MKTX,Financial Services,19.74428585830945,15.32408608016025,33.55550197834528,41.71720126251841,0.05231950225397145,4.410020473507589,8.577537349826656,-3.2,45.66787911576914,27.456707,4.3584423,7.1997333,,12.967,5.439365589595667,6042469376,817097000.0,274181000.0,328672000.0,good_quality_overvalued
MAR,Consumer Cyclical,0.0,9.071117561683598,9.46215139442231,15.314741035856574,,0.40293675569429993,5.849112301269345,28.999999999999996,95.867389809793,31.239702,-25.551908,11.682876,1.077231103448276,20.782,2.4891640817626186,80308084736,25100000000.0,2375000000.0,1999000000.0,bad_quality_overvalued
MMC,Financial Services,30.4302203567681,7.188257998264904,16.59988551803091,23.783629078420148,1.6385849198021287,1.1331591351572907,7.573891625615764,0.0,43.303057665409604,21.693045,5.850472,3.362364,,13.94,4.481440479559884,88944615424,24458000000.0,4060000000.0,3986000000.0,bad_quality_overvalued
MLM,Basic Materials,21.104411298000635,10.979636763896533,30.523255813953487,42.18176254589963,0.6139849783137629,2.501968503937008,-3.5561457872214848,15.7,35.971381397908644,30.964066,3.7366192,5.2696023,1.9722335031847134,18.154,1.6604325305783496,36376064000,6536000000.0,1995000000.0,604000000.0,good_quality_overvalued
MAS,Industrials,0.0,16.38755980861244,10.500766479305058,17.41185487991824,,1.75,-1.7446968746077571,16.900000000000002,156.06060606060606,15.918159,-165.53192,1.7152551,0.9419028994082839,10.91,6.960435830462955,13030793216,7828000000.0,822000000.0,907000000.0,good_quality_undervalued
MA,Financial Services,198.51966075558983,26.775649424928766,45.70596797671033,57.964994497106545,2.810485736314572,1.026222684703434,12.228065981353096,22.900000000000002,58.582392213140324,34.596672,61.54197,15.521638,1.5107717030567684,25.17,2.7810073238232436,488528019456,28167000000.0,12874000000.0,13586000000.0,good_quality_overvalued
MTCH,Communication Services,0.0,12.344475343675258,15.844119040988133,25.794503779847687,,2.5438784554317775,3.4141436598083996,23.3,77.91203355478818,15.079439,-34.4397,2.2381248,0.6471862231759656,10.157,11.360656746028475,7764876800,3479373000.0,551276000.0,882141000.0,good_quality_undervalued
MKC,Consumer Defensive,14.902664902664903,6.032761298516484,11.727174026205809,15.91088240105894,0.8521073521073521,0.7419869571250174,0.92311848938789,1.0999999999999999,51.4425835673244,23.666668,3.1796978,2.694867,21.51515272727273,17.477,3.5369713821662137,18292486144,6723700000.0,788500000.0,647000000.0,bad_quality_overvalued
MCD,Consumer Cyclical,0.0,14.901598347287159,31.724537037037038,45.72145061728395,,1.191142191142191,1.6669935281427732,1.6,46.971838643035774,26.395052,-101.86039,8.405175,16.4969075,19.153,3.0223752694688906,220753526784,25920000000.0,8223000000.0,6672000000.0,bad_quality_overvalued
MCK,Healthcare,0.0,4.38514772424807,0.917696928848548,1.3413136295400931,,0.8992597883254334,16.21616372822875,377.0,477.8426936385414,27.097311,-61.753426,0.2782803,0.07187615649867374,17.52,4.851438748765161,107720622080,359051000000.0,3295000000.0,5226000000.0,bad_quality_undervalued
MDT,Healthcare,9.707646176911544,5.085078534031413,13.901064495929868,19.500849807675106,0.5937864401132767,1.849056603773585,3.6243974786800153,1.3,36.58049738219895,27.425472,2.7086344,3.7953432,21.096516923076923,15.936,3.9945842877989692,129800740864,33537000000.0,4662000000.0,5185000000.0,bad_quality_overvalued
MRK,Healthcare,36.95938505387256,14.616672074872339,26.675289864106723,31.512591946141377,0.8013084878975666,1.3646023926812103,6.7420776844381605,87.0,54.794801291137944,12.931217,4.689854,3.801406,0.14863467816091955,8.434,7.410826146223713,244183302144,64168000000.0,17117000000.0,18096000000.0,good_quality_undervalued
META,Communication Services,34.144231453648494,22.589783158367567,37.90858414234564,42.1760354040401,0.2686202686202686,2.9778842719371355,21.941112807816044,-82.6,59.59015265129286,26.317537,7.7195373,7.905834,,15.289,3.610037982049334,1497823576064,164501000000.0,62360000000.0,54072000000.0,good_quality_overvalued
MET,Financial Services,16.126799052650757,0.6533255985250724,6.328371866912595,5.0626974935300755,0.6819092730916378,1.5,3.293506033171366,-32.6,10.323754865622467,14.137477,1.7136922,0.6940375,,12.039,29.24073471229426,49923506176,69939000000.0,4426000000.0,14598000000.0,bad_quality_undervalued
MTD,Healthcare,0.0,26.640131679052985,22.289760691216546,29.105086018581428,,1.0220109177165075,2.218720806565673,6.1,119.51735170288633,36.236275,-119.05483,7.589701,5.940372950819673,26.55,2.88948603079508,29917016064,3872361000.0,863140000.0,864448000.0,bad_quality_overvalued
MGM,Consumer Cyclical,24.69200236416237,1.7677699227642827,4.330245940601066,9.688771439649965,10.454985164451173,1.3019128002260356,6.658496785096542,0.0,40.823776455498624,162.75,3.311292,0.5152292,,16.798,13.612891785510408,8902634496,17240545000.0,746558000.0,1211906000.0,bad_quality_overvalued
MCHP,Technology,-0.007063843013152876,-0.003252117128250491,-0.011359505634314794,8.53098873137041,0.8004888179365102,2.589645918102329,-42.345174473436025,-81.6,28.62903750341472,19.576925,4.1084833,6.530421,,37.448,2.806743692583497,27508746240,4401600000.0,-500000.0,772100000.0,bad_quality_overvalued
MU,Technology,15.76479276285424,10.31305103988019,22.84498903098079,26.24270961528172,0.28206406350964647,2.5179849834119086,48.85110111106686,256.9,45.14360250247591,27.321474,4.295598,6.2273474,0.10635061891786687,13.146,0.7166001681507347,232765784064,37378000000.0,8539000000.0,1668000000.0,good_quality_undervalued
MSFT,Technology,29.647227341409522,16.450970350709124,36.146015248967075,45.62195624085985,0.17639506345366093,1.3534464445042416,14.93215623240672,12.7,45.51254194244616,33.55508,9.666667,11.94419,2.6421322834645666,21.193,2.0405794258908756,3509346369536,281724000000.0,101832000000.0,71611000000.0,good_quality_overvalued
MAA,Real Estate,8.844920688067004,4.466022014720332,24.07756222572643,29.97473773570697,0.8394944571597863,0.07531465242039874,1.980341340899655,-13.900000000000002,18.54848083394618,28.307205,2.6886547,7.27847,,16.967,4.838192100012777,16037395456,2191015000.0,527543000.0,775920000.0,bad_quality_overvalued
MRNA,Healthcare,-32.666727823135496,-25.180313958421724,-111.31603626133166,-123.319787433573,0.06852582331896157,3.671350861287398,-52.63547527391176,0.0,22.6205628623957,-2.7264369,0.99404913,4.15242,,-1.689,-43.751746358238854,9268201472,3199000000.0,-3561000000.0,-4055000000.0,bad_quality_overvalued
MHK,Consumer Cyclical,6.8556823900203945,4.05130452475232,4.77719643071358,6.486172244830164,0.3480546653600657,2.05699210417992,-2.6780181587951613,-31.4,84.8050647175747,16.358631,0.81634015,0.63696957,,6.526,9.948521130709247,6830160896,10836900000.0,517700000.0,679500000.0,bad_quality_undervalued
MOH,Healthcare,26.223309608540923,7.543186180422265,2.900369003690037,4.199261992619927,0.6935053380782918,1.6176545086119554,19.30617515848791,-73.4,260.0767754318618,8.716749,1.722644,0.17908949,,1.84,7.0902094184273246,7672551936,40650000000.0,1179000000.0,544000000.0,good_quality_undervalued
TAP,Consumer Defensive,8.572912529406373,4.306273331721934,9.653392964651243,15.617958200739658,0.47300724084201523,0.9353737028766583,-0.6417651532630895,0.0,44.608909504571386,7.7757173,0.88260627,0.8131372,,6.198,13.557024129107825,9118520320,11627000000.0,1122400000.0,1236200000.0,bad_quality_undervalued
MDLZ,Consumer Defensive,17.12089707411258,6.731681679489612,12.653330040339178,18.289838368870228,0.6821624832912521,0.6773748017801422,1.1800310972900934,-9.5,53.20087011109975,21.348314,2.8095427,1.9592215,,16.765,4.776632156708836,73754894336,36441000000.0,4611000000.0,3523000000.0,good_quality_undervalued
MPWR,Technology,56.796959215351926,49.395965880926056,80.95238095238095,24.437406551583525,0.004124272395253686,5.313062902497564,21.197843907324916,25.8,61.018546088202775,22.373684,11.71254,15.705434,0.8671970542635659,54.762,1.5368899217096463,41791672320,2207100000.0,1786700000.0,642292000.0,good_quality_overvalued
MNST,Consumer Defensive,25.32929554571062,19.549560835482012,20.14021897820935,25.762297721691844,0.0627674891627969,3.3179416483905975,4.939505130722895,39.5,97.06727050303475,40.93182,9.0867815,8.82529,1.0362486075949369,27.281,2.3046217969978544,70384607232,7492709000.0,1509048000.0,1622099000.0,good_quality_overvalued
MCO,Financial Services,57.72791023842917,13.27313769751693,29.03498871331828,42.00056433408578,2.172791023842917,1.4706700027800945,19.810682893847193,22.900000000000002,45.714285714285715,38.619164,21.624363,11.469053,1.6864263755458513,25.404,2.9303946073572185,86029369344,7088000000.0,2058000000.0,2521000000.0,good_quality_overvalued
MS,Financial Services,12.81204849250318,1.1019932168572866,23.238055570017877,18.5904444560143,2.9702232300906126,1.5,13.72490970454142,48.9,4.742192020054795,16.23922,2.5113125,3.6842997,0.3320903885480573,0.0,-0.8317081525793992,252492414976,57621000000.0,13390000000.0,-2100000000.0,bad_quality_undervalued
MOS,Basic Materials,1.5232007245871944,0.7629558541266794,1.5724457870320423,5.58762182184342,0.3875322232285933,1.07839282717618,-18.788560247077633,239.5,48.520328040481594,6.261658,0.6002583,0.6449774,0.02614470981210856,5.456,0.6178513606920183,7671748096,11122800000.0,174900000.0,47400000.0,bad_quality_undervalued
MSI,Technology,92.60129183793306,10.805070229530662,14.578903577701766,24.85901821207359,3.8467410452143276,1.2817012858555885,8.408498697133695,1.2,74.11442274751627,29.590216,26.433842,5.4340286,24.658513333333335,21.081,3.471320307922412,61475168256,10817000000.0,1577000000.0,2134000000.0,good_quality_overvalued
MSCI,Financial Services,0.0,20.368018078983162,38.83327357877518,53.51713928787505,,0.8476130353784621,12.938645746010154,19.0,52.44991267003451,35.591515,-22.051794,13.820487,1.8732376315789474,26.813,3.283413696140759,42227666944,2856128000.0,1109128000.0,1386509000.0,good_quality_overvalued
NDAQ,Financial Services,9.981234920918595,3.674946537259418,15.094594594594597,26.337837837837835,0.8817800017871504,0.985320172108327,22.03166226912929,37.7,24.34610955749301,31.307144,4.1758766,6.158043,0.8304282228116711,19.684,3.4434155111024394,50298896384,7400000000.0,1117000000.0,1732000000.0,bad_quality_overvalued
NTAP,Technology,114.03846153846153,10.958144691859928,18.046256847230676,21.682897139379183,3.356730769230769,1.255040755040755,4.850031908104659,-1.7000000000000002,60.722535341402576,18.99115,22.010258,3.2580593,,12.673,6.231774082177308,21470611456,6572000000.0,1186000000.0,1338000000.0,good_quality_undervalued
NFLX,Communication Services,35.20766023750739,16.24383786695204,22.336962115246067,26.711169154117876,0.6297719322359626,1.2180280603231866,15.649919994477408,8.7,72.72178635189081,43.462498,17.030203,10.1892,4.995689425287356,34.677,1.5660411102235368,441995165696,39000966000.0,8711631000.0,6921826000.0,good_quality_overvalued
NEM,Basic Materials,11.186848436246994,5.941542884523239,17.920993469649932,31.634728615779895,0.29978615343491044,1.6273366034734191,58.16119200812733,108.1,33.15409324034144,12.9844475,2.746472,4.264966,0.12011514801110083,7.427,3.228670933558374,91709562880,18682000000.0,3348000000.0,2961000000.0,good_quality_undervalued
NWSA,Communication Services,13.448826077045817,7.6109391124871,13.96119261713204,11.310932323710364,0.33508092090266695,1.8447085889570551,2.423654871546292,-5.2,54.51496388028896,30.951809,1.6642913,1.766868,,13.723,3.8020086443938736,15018377216,8452000000.0,1180000000.0,571000000.0,good_quality_overvalued
NWS,Communication Services,13.448826077045817,7.6109391124871,13.96119261713204,11.310932323710364,0.33508092090266695,1.8447085889570551,2.423654871546292,-5.2,54.51496388028896,34.93976,1.878725,1.9065876,,15.342,3.5233877080526015,16205993984,8452000000.0,1180000000.0,571000000.0,good_quality_overvalued
NEE,Utilities,13.8639947306441,3.6530208683944796,28.061245101603845,28.792469599644487,1.6433404522863815,0.4713468743837507,-11.954897915629225,31.1,13.018028441602153,26.501587,3.2087946,6.6112585,0.8521410610932476,19.031,2.7298413053285238,173856260096,24753000000.0,6946000000.0,4746000000.0,bad_quality_overvalued
NKE,Consumer Cyclical,24.362370392794976,8.800131222832773,6.951132609212032,7.994126411712626,0.8338757284492545,2.2110543251940187,-9.838012538452553,-30.0,126.59996172667378,32.205128,6.887475,1.9989457,,22.711,3.520374239073823,92831039488,46309000000.0,3219000000.0,3268000000.0,good_quality_overvalued
NI,Utilities,8.756131825614334,2.3920901217751296,13.939249509633186,26.846437278876646,1.6075516455171461,0.5057130354451306,-0.9136484179169543,5.7,17.160824333634284,22.515789,2.2386184,3.1997104,3.950138421052632,13.88,-4.255395332709034,20244887552,5455100000.0,760400000.0,-861500000.0,bad_quality_overvalued
NDSN,Industrials,15.936337047505758,7.786812989775313,17.37166258786039,25.056535117574086,0.7913366518972836,2.412653720029443,2.33159301111757,8.799999999999999,44.824799873886974,29.331657,4.399472,4.7385254,3.3331428409090913,18.109,3.727405364154753,13193708544,2689921000.0,467284000.0,491783000.0,good_quality_overvalued
NSC,Industrials,18.327974276527332,6.002472414266746,21.628309824300914,40.715994390827355,1.2217251502865931,0.8992947813822285,-0.27147087857847974,-34.9,27.752850144224166,21.83753,4.2427793,5.252629,,14.167,2.601197285549891,64239648768,12123000000.0,2622000000.0,1671000000.0,bad_quality_overvalued
NTRS,Financial Services,15.88236214069,1.3061030786761358,24.499421017079996,19.599536813664,1.0456351068155516,1.5,22.394626116483355,3.2,5.3311589599018445,14.817017,1.991728,3.0554628,4.6303178124999995,0.0,-5.080722204131321,24238680064,8290400000.0,2031100000.0,-1231500000.0,bad_quality_undervalued
NOC,Industrials,27.298888162197514,8.456411191474706,10.172300343625862,10.649964662588648,1.078482668410726,1.0103340883352208,4.436243318910664,9.6,83.13174902246804,20.406914,5.0612674,1.9825495,2.1257202083333335,14.659,3.230148004609589,81141792768,41033000000.0,4174000000.0,2621000000.0,bad_quality_overvalued
NCLH,Consumer Cyclical,63.85801146173215,4.558165322646268,9.602220588078612,15.463712746386971,9.190494998382954,0.17473232812044565,10.874096658636965,-9.6,47.46990845331486,13.093526,3.7782855,0.85485035,,9.227,10.12433877683977,8285686784,9479651000.0,910257000.0,838871000.0,bad_quality_undervalued
NRG,Utilities,45.39951573849879,4.683207060194822,3.999289015286171,8.112335584784928,4.43543179983858,1.017133779643708,-2.4043298754466917,0.0,117.1009907584714,23.796711,23.186716,1.0340906,,11.669,5.8972177319542105,30794182656,28130000000.0,1125000000.0,1816000000.0,bad_quality_undervalued
NUE,Basic Materials,9.988173844486054,5.972304065998822,6.595301620355307,9.692848311316457,0.3424657534246575,2.5065300381756077,-11.465114939217607,150.5,90.55391868002357,21.427567,1.6786956,1.0935802,0.14237586046511627,10.092,2.3116666821343745,34866618368,30734000000.0,2027000000.0,806000000.0,good_quality_undervalued
NVDA,Technology,91.87288060811576,65.30407433625147,55.848027157712444,62.417526839697466,0.1294641168832806,4.439851498864077,114.20340763599357,66.7,116.93174792340571,44.27723,36.565823,23.310888,0.6638265367316342,38.126,1.3949283432504294,4362446307328,130497000000.0,72880000000.0,60853000000.0,good_quality_overvalued
NVR,Consumer Cyclical,39.95010061585645,26.358425999233976,15.952166490840721,18.911230360188213,0.24239134152575062,5.074515551128229,10.578854142927096,-13.900000000000002,165.23414555865017,16.233812,5.3289475,1.9292058,,10.502,6.589169631880024,20416077824,10543571000.0,1681928000.0,1345250000.0,good_quality_undervalued
NXPI,Technology,27.333115539584014,10.293213040803773,19.898525447915016,27.524972253052166,1.1819666775563542,2.357972885732731,-4.98644169930702,-11.1,51.728521632150915,23.652658,4.8028417,4.005158,,14.219,3.950903752658695,48242126848,12614000000.0,2510000000.0,1906000000.0,good_quality_overvalued
ORLY,Consumer Cyclical,0.0,16.02471803424002,14.284244544341828,19.458126619424785,,0.7050028943062145,5.667940995114548,12.6,112.18456800074608,34.871525,-95.104164,4.8654675,2.767581349206349,24.026,2.38467694664256,84967022592,16708479000.0,2386680000.0,2026189000.0,bad_quality_overvalued
OXY,Energy,8.946397728270734,3.5765697232137637,11.434985968194574,20.92797006548176,0.7934658508738546,0.952631026152715,-5.421665428035531,-33.4,31.277429925683187,30.470587,1.4594117,1.5347962,,5.541,10.828587133628918,40827117568,26725000000.0,3056000000.0,4421000000.0,bad_quality_undervalued
ODFL,Industrials,27.943183178202453,21.59875587168652,20.3974506475706,26.552853833573238,0.014132584835088823,1.333292015784537,-0.8752245083318674,-10.5,105.88948709754078,27.01811,6.5962567,5.0622015,,16.051,3.14642673500922,28221378560,5814810000.0,1186073000.0,887965000.0,good_quality_overvalued
OMC,Communication Services,35.30702277333969,4.998531432410442,9.437125137834547,14.49796355431478,1.6384404435435793,0.995257755992221,6.785232980765304,-10.299999999999999,52.96667533177811,11.042773,3.131981,0.9028174,,7.365,10.982462389937373,14504033280,15689100000.0,1480600000.0,1592900000.0,bad_quality_undervalued
ON,Technology,17.880041835296257,11.162685062953342,22.20747497281956,26.85003459328184,0.38275885589559366,5.058435720707222,-14.18514479583182,-32.6,50.26544024755497,63.972603,2.3943808,3.086571,,10.528,6.347948148803444,19099084800,7082300000.0,1572800000.0,1212400000.0,good_quality_undervalued
OKE,Energy,17.815214839164124,4.737080335263544,13.987464282422343,23.329339109595352,1.8828950457853957,0.8980716253443526,22.747072467047577,26.200000000000003,33.86661255833555,12.965074,2.011809,1.4071946,0.49485015267175564,10.436,6.454781121316115,44416688128,21698000000.0,3035000000.0,2867000000.0,good_quality_undervalued
ORCL,Technology,60.842990562808666,7.390666484518387,21.678078015296435,31.450025261764143,5.090411226834874,0.7529638819961401,8.379751137629576,-1.9,34.092812468445786,46.11601,23.378029,9.60086,,27.223,-0.0695347043655156,566623535104,57399000000.0,12443000000.0,-394000000.0,bad_quality_overvalued
OTIS,Industrials,0.0,14.536938847649347,11.534955472968235,14.381880653530606,,0.9898051361465996,0.36596523330283626,-29.099999999999998,126.02509720749381,25.9764,-6.329332,2.41519,,16.569,4.157821522976157,34561368064,14261000000.0,1645000000.0,1437000000.0,bad_quality_overvalued
PCAR,Industrials,23.773483597895687,9.585687338923833,12.363428965238624,14.533118661589006,0.9079277313516385,2.6372762177915527,-4.1665480508093395,-39.5,77.53259525229797,20.194118,2.792722,1.8316305,,15.952,5.352666548807751,54090797056,33663800000.0,4162000000.0,2895300000.0,good_quality_undervalued
PKG,Consumer Cyclical,18.281108083560397,9.114477199655843,9.603616714181767,13.989717652952894,0.629314259763851,3.227835463258786,7.4451450835640305,-4.9,94.90671557306526,19.930304,3.708068,2.0239532,,11.476,2.9374137712752795,17753712640,8383300000.0,805100000.0,521500000.0,good_quality_overvalued
PLTR,Technology,9.237749274225383,7.2890467638266205,16.129431894600152,10.83239370903648,0.047812482823750446,5.958013810995384,28.78613688375613,200.0,45.19097021803269,360.1163,56.003616,94.727844,1.8005815,1678.695,0.30921373963276483,369075126272,2865507000.0,462190000.0,1141231000.0,good_quality_overvalued
PANW,Technology,14.491846020142118,4.8095112868061864,12.296264165265955,13.47828444396248,0.043223761566382086,0.9417626439659489,14.873871068203051,-4.1000000000000005,39.11359761115023,116.49681,14.606292,13.090611,,89.476,2.773611493961548,125100433408,9221500000.0,1133900000.0,3469800000.0,bad_quality_overvalued
PSKY,Communication Services,-37.92892156862745,-13.406393485229144,-21.189196590558996,5.504398726594324,0.9527573529411765,1.3022531408991798,-1.4805072170511264,0.0,63.26994715411938,529.6667,1.4532651,0.61020386,,11.271,2.789611032683856,17529325568,29213000000.0,-6190000000.0,489000000.0,bad_quality_overvalued
PH,Industrials,25.807630463382548,11.971926493524107,17.788413098236777,20.453400503778337,0.6786288554304927,1.1943632926619694,-0.4014049172102358,17.8,67.30182409981691,29.941868,7.689849,5.3041744,1.682127415730337,22.242,3.144689456964062,106242605056,19850000000.0,3531000000.0,3341000000.0,good_quality_overvalued
PAYX,Technology,40.14777131782946,10.005373065847225,29.74496114291868,39.62345424197283,1.216642441860465,1.281787731983957,5.558607885114526,-10.2,33.63720334941228,24.991032,10.10242,6.92429,,16.539,4.260628600253354,40113799168,5571700000.0,1657300000.0,1709100000.0,good_quality_overvalued
PAYC,Technology,31.85481312266007,8.566699090428164,26.656754460492778,33.682030586236195,0.052922139729678276,1.1018736561892086,11.188522170396174,49.6,32.13706718544685,20.166666,5.1119237,4.5577593,0.4065860080645161,16.419,3.6902052559257985,9121443840,1883200000.0,502000000.0,336600000.0,good_quality_overvalued
PYPL,Financial Services,20.311505118283783,5.081422847410275,13.042110890964556,18.12435135390131,0.4838614879757065,1.2628576153464528,6.805280306338384,31.3,38.96165958020365,12.16265,2.8219342,1.7609175,0.3885830670926517,8.775,11.694002056201157,57867272192,31797000000.0,4147000000.0,6767000000.0,good_quality_undervalued
